1609201860,0.1119,0.1119,0.1117,0.1117,1.32356707,2
1609202220,0.1114,0.1114,0.1114,0.1114,0.66415925,1
1609203660,0.1112,0.1112,0.111,0.111,1.3319064,2
1609204080,0.1115,0.1115,0.1115,0.1115,0.66655262,1
1609204140,0.111,0.111,0.111,0.111,0.66655262,1
1609204200,0.1108,0.1108,0.1107,0.1107,1.14255887,2
1609204260,0.1106,0.1106,0.1106,0.1106,0.66896329,1
1609204560,0.1111,0.1111,0.1111,0.1111,0.66896329,1
1609204620,0.1113,0.1113,0.1113,0.1113,0.66775578,1
1609208640,0.1115,0.1115,0.1115,0.1115,0.66655262,1
1609208700,0.1117,0.1117,0.1117,0.1117,0.66535378,2
1609208760,0.1119,0.1119,0.1119,0.1119,0.66415925,1
1609209000,0.1122,0.1122,0.1122,0.1122,0.25,1
1609211220,0.1114,0.1114,0.1114,0.1114,0.66415925,1
1609212300,0.1112,0.1112,0.1112,0.1112,0.66535378,1
1609212540,0.1117,0.1117,0.1117,0.1117,0.66535378,1
1609213560,0.1119,0.1119,0.1119,0.1119,0.66415925,1
1609213800,0.1114,0.1114,0.1114,0.1114,0.25,1
1609214760,0.1122,0.1122,0.1122,0.1122,0.41237547,1
1609215000,0.1118,0.1118,0.1118,0.1118,5.87128808,1
1609215540,0.1117,0.1117,0.1117,0.1117,0.66237547,1
1609216020,0.1114,0.1114,0.1112,0.1112,1.07951303,2
1609216560,0.111,0.111,0.111,0.111,0.66655262,1
1609216860,0.1108,0.1108,0.1108,0.1108,0.66775578,1
1609217040,0.1106,0.1106,0.1106,0.1106,0.66896329,1
1609217160,0.1104,0.1104,0.1104,0.1104,0.67017518,1
1609217940,0.1102,0.1102,0.1102,0.1102,0.67139147,1
1609218960,0.1103,0.1103,0.1103,0.1103,21.3225748,1
1609219860,0.1107,0.1107,0.1107,0.1107,0.67139147,1
1609220400,0.1102,0.1102,0.1102,0.1102,0.44028954,3
1609221600,0.1102,0.1102,0.1101,0.1101,0.48886835,2
1609221660,0.1099,0.1099,0.1099,0.1099,0.67322421,1
1609221840,0.1102,0.1102,0.1102,0.1102,5,2
1609223040,0.1097,0.1097,0.1095,0.1095,1.35013507,2
1609223220,0.1093,0.1093,0.1093,0.1093,0.67691986,1
1609224480,0.1098,0.1098,0.1098,0.1098,0.67691986,1
1609225920,0.11,0.11,0.11,0.11,0.67568347,1
